trial,col_signal,sign_thresh,reset_peak,rsi_min_thresh,rsi_max_thresh,vol_thresh,adx_thresh,atr_mult,vwap_atr_mult,buy_factor,sell_factor,trailstop_pct,sess_start,avg_daily_pnl
492,ema_21,ema_50,0,57,78,4.51877,27.66247,7.13756,-3.56359,0.36544,0.00083,18.95,08:00:00,53.6787
333,ema_21,ema_50,0,66,83,4.72404,31.89703,8.28577,-1.87233,0.88967,1e-05,19.19417,08:00:00,53.66571
1025,ema_21,ema_50,0,54,97,4.83237,28.44761,6.88048,0.04022,0.87818,0.00033,14.37461,08:00:00,53.64382
304,ema_21,ema_50,0,68,82,4.33339,29.6636,8.71366,-1.68861,0.90938,0.00038,19.27142,08:00:00,53.60727
1351,ema_21,ema_50,0,22,25,5.07486,35.36174,1.83452,-4.03232,0.85508,0.01749,6.0595,08:00:00,53.60019
1276,ema_21,ema_50,0,26,89,5.04563,37.66122,1.36277,-3.53133,0.9097,0.00011,6.56973,08:00:00,53.52341
1339,ema_21,ema_50,0,25,95,5.22124,35.87168,1.41293,-4.17944,0.80913,0.00072,6.18675,08:00:00,53.5195
1308,ema_21,ema_50,0,29,37,4.89028,36.13717,1.48835,-3.71777,0.86423,0.01739,6.67704,08:00:00,53.40976
353,ema_21,ema_50,0,68,83,4.40113,30.23743,5.79527,-3.0897,0.41792,0.00123,19.6687,08:00:00,53.37312
537,ema_21,ema_50,0,29,77,4.69923,27.53979,6.24707,-2.89464,0.6566,0.00026,18.20622,08:00:00,53.35105
457,ema_21,ema_50,0,59,86,4.2692,30.99895,5.58794,-1.83167,0.63577,9e-05,19.58178,08:00:00,53.30093
1311,ema_21,ema_50,0,28,43,5.01297,35.27133,1.36886,-4.25159,0.93286,0.01747,6.46181,08:00:00,53.18579
1587,ema_21,ema_50,0,27,67,4.78013,40.06046,1.33048,-4.63871,0.92185,0.00028,8.23888,08:00:00,53.02084
917,ema_21,ema_50,0,65,97,4.94274,32.91405,4.88615,-1.10748,0.94739,0.0004,3.13965,08:00:00,52.98086
1503,ema_21,ema_50,0,25,67,4.98467,39.6464,1.19959,-4.98711,0.97735,0.00046,9.82994,08:00:00,52.94484
249,ema_21,ema_50,0,65,82,4.6483,33.62798,8.11769,-1.34736,0.82301,0.00079,19.67375,08:00:00,52.86709
1644,ema_21,ema_50,0,42,46,4.712,37.22274,1.24839,-4.30371,0.88244,0.00021,6.06593,08:00:00,52.81025
830,ema_21,ema_50,0,66,100,4.42836,32.4481,4.9057,0.30564,0.69457,0.00017,2.94112,08:00:00,52.72773
1232,ema_21,ema_50,0,28,31,4.58495,34.01363,1.38324,-3.58398,0.82063,0.00032,5.79089,08:00:00,52.69789
320,ema_21,ema_50,0,68,82,4.72837,29.37932,7.35855,-1.89405,0.90856,0.00018,17.49745,08:00:00,52.64423
1061,ema_21,ema_50,0,30,96,4.47767,29.73823,8.66319,-1.40398,0.74307,0.00023,4.59088,08:00:00,52.63796
900,ema_21,ema_50,0,64,98,4.63332,29.28072,1.07398,-0.18878,0.92229,0.00049,4.02088,08:00:00,52.48778
148,ema_21,ema_50,1,68,86,4.036,30.16604,5.24183,-1.69786,0.43218,0.00275,18.71251,08:00:00,52.45134
774,ema_21,ema_50,0,68,98,5.05471,28.84141,4.74095,0.47485,0.87488,0.00082,19.38685,08:00:00,52.39096
1016,ema_21,ema_50,0,68,81,4.63051,33.20765,4.47502,0.35007,0.87384,0.00025,5.8719,08:00:00,52.35916
1547,ema_21,ema_50,0,24,65,4.60119,38.14616,0.73247,-4.34482,0.97847,0.0002,9.63711,08:00:00,52.32064
474,ema_21,ema_50,0,58,80,4.36695,30.43815,6.11342,-2.1219,0.62959,0.00018,18.39965,08:00:00,52.30624
795,ema_21,ema_50,0,14,91,4.79953,26.35834,4.01652,0.30571,0.73669,9e-05,18.9165,08:00:00,52.10838
993,ema_21,ema_50,0,67,100,4.62346,33.51388,6.15399,1.11536,0.8526,9e-05,9.91539,08:00:00,51.95176
901,ema_21,ema_50,0,65,98,4.54684,34.58913,1.43945,-0.42784,0.90027,0.00023,3.84231,08:00:00,51.88841
244,ema_21,ema_50,0,66,83,4.48093,30.93996,9.032,-1.5992,0.82947,0.00012,19.6137,08:00:00,51.8851
717,ema_21,ema_50,0,70,94,4.5498,30.05863,6.86232,-2.33926,0.90735,0.00085,0.60384,08:00:00,51.84363
613,ema_21,ema_50,0,70,83,5.73828,30.65499,8.22668,-2.18663,0.73073,0.00078,2.14295,08:00:00,51.80759
1198,ema_21,ema_50,0,30,69,4.3194,38.73441,1.55391,-4.61548,0.85201,2e-05,7.48974,08:00:00,51.70408
408,ema_21,ema_50,0,63,83,4.25138,34.89931,6.49898,-3.35935,0.73004,0.00086,1.82282,08:00:00,51.43398
485,ema_21,ema_50,0,60,79,4.45755,31.83224,6.79037,-4.40817,0.39251,8e-05,19.1028,08:00:00,51.4089
586,ema_21,ema_50,0,65,83,4.2623,28.10426,7.05824,-2.64009,0.95639,5e-05,2.19515,08:00:00,51.36684
442,ema_21,ema_50,0,70,82,4.49693,29.49952,5.88828,-1.14301,0.72537,0.00091,7.2354,08:00:00,51.25963
1326,ema_21,ema_50,1,25,92,4.9723,34.14454,1.86194,-4.25235,0.86207,0.00079,5.69868,08:00:00,50.90619
940,ema_21,ema_50,0,65,91,4.55572,31.98932,1.35561,0.36488,0.87893,9e-05,5.95206,08:00:00,50.84341
725,ema_21,ema_50,0,21,91,4.85468,32.04085,6.55644,0.69291,0.88689,7e-05,1.60486,08:00:00,50.76928
1383,ema_21,ema_50,1,31,44,4.76045,36.68798,1.75105,-4.83915,0.90792,0.01794,7.53334,08:00:00,50.75462
147,ema_21,ema_50,1,65,84,3.85392,30.5398,5.27388,-1.77211,0.42503,0.00159,18.68741,08:00:00,50.74788
282,ema_21,ema_50,0,70,81,4.23619,31.8748,7.66445,-2.13662,0.41082,0.00024,18.77757,08:00:00,50.70391
1437,ema_21,ema_50,0,30,65,5.03383,39.33118,1.67891,-4.55139,0.89229,0.00038,7.47784,08:00:00,50.67119
1661,ema_21,ema_50,0,35,66,5.04144,35.52813,1.36108,-4.01868,0.97421,0.01851,5.15504,08:00:00,50.66415
549,ema_21,ema_50,0,59,79,4.84886,31.97691,7.69187,-1.16714,0.85996,0.00092,18.22241,08:00:00,50.20567
1569,ema_21,ema_50,0,26,66,5.12152,38.67129,1.56064,-4.46464,0.9538,0.00024,9.47598,08:00:00,50.16346
1249,ema_21,ema_50,0,24,91,4.97454,34.54895,1.68638,-1.23633,0.91977,0.00025,7.06823,08:00:00,50.05728
172,ema_21,ema_50,0,67,87,4.08135,28.89867,4.58201,-1.61473,0.52789,0.00081,19.2858,08:00:00,50.02282
1155,ema_21,ema_50,1,29,94,4.57492,36.3929,1.62178,-4.23283,0.85763,0.01844,7.45083,08:00:00,49.96151
580,ema_21,ema_50,0,66,83,4.46213,30.64978,7.42532,-3.26492,0.80593,2e-05,2.70012,08:00:00,49.94366
985,ema_21,ema_50,0,67,99,4.80397,32.08874,5.03708,-0.07846,0.89098,1e-05,6.04886,08:00:00,49.92456
1221,ema_21,ema_50,0,34,37,4.56705,36.39983,1.91289,-3.88122,0.86225,0.01789,7.16621,08:00:00,49.7543
466,ema_21,ema_50,0,66,84,4.3587,28.2184,7.0615,-1.61423,0.84098,0.00105,19.2814,08:00:00,49.75308
145,ema_21,ema_50,1,56,84,4.13555,30.4718,5.30831,-1.65753,0.49333,0.00037,18.54817,08:00:00,49.71624
595,ema_21,ema_50,0,60,79,4.35975,31.41882,8.52091,-2.20314,0.39567,4e-05,19.57163,08:00:00,49.57752
663,ema_21,ema_50,0,70,96,4.97988,34.05134,6.05335,-2.97947,0.86515,0.00081,19.56167,08:00:00,49.5558
1636,ema_21,ema_50,0,57,66,4.54992,36.38343,1.23994,-4.18224,0.88433,8e-05,6.15267,08:00:00,49.50298
671,ema_21,ema_50,0,70,98,4.74317,36.15377,5.41842,-3.11025,0.82023,0.01829,19.47917,08:00:00,49.42785
709,ema_21,ema_50,0,68,97,4.93649,34.32346,5.89482,-3.06448,0.95171,0.00058,19.59055,08:00:00,49.26395
1289,ema_21,ema_50,0,28,32,5.19792,36.45121,1.55007,-3.57605,0.88603,0.00041,6.06684,08:00:00,49.23654
1593,ema_21,ema_50,0,25,63,4.82046,35.60959,1.26415,-4.44387,0.94343,0.01834,9.88511,08:00:00,49.23479
293,ema_21,ema_50,0,67,83,4.22292,30.23126,9.49522,-2.76952,0.44935,0.00027,17.68981,08:00:00,49.15541
410,ema_21,ema_50,0,70,82,4.1987,32.10619,7.71694,-2.98487,0.75927,0.00024,1.02868,08:00:00,49.13825
1039,ema_21,ema_50,0,69,94,4.49415,31.61018,6.28239,0.12278,0.84561,0.00019,2.60922,08:00:00,49.00781
235,ema_21,ema_50,0,69,85,4.17197,32.43604,7.63778,-1.84475,0.62713,0.00021,18.97079,08:00:00,48.9454
603,ema_21,ema_50,0,70,82,4.27391,30.28889,7.66803,-3.9499,0.72371,0.00083,2.49301,13:30:00,48.90575
1213,ema_21,ema_50,1,29,34,4.57821,37.03916,1.57629,-4.01181,0.82648,0.01795,6.07576,08:00:00,48.86218
186,ema_21,ema_50,0,65,85,3.94261,31.35869,3.31837,-1.42146,0.64277,0.00048,18.85685,08:00:00,48.67338
684,ema_21,ema_50,0,14,91,4.82262,34.068,6.5482,-3.03358,0.90215,1e-05,19.99432,08:00:00,48.48109
1247,ema_21,ema_50,0,25,90,5.08958,35.36941,1.91341,-1.33626,0.91596,0.01772,6.90415,08:00:00,48.35704
1360,ema_21,ema_50,1,30,95,4.79122,39.64796,1.52052,-4.7883,0.83167,0.0006,6.7322,08:00:00,48.20166
1658,ema_21,ema_50,0,27,68,4.77016,35.91186,1.45596,-4.15123,0.93555,0.01786,5.55303,08:00:00,48.19948
1866,ema_21,ema_50,0,41,66,4.85357,35.40925,1.81831,-4.8332,0.90555,0.0194,8.21509,08:00:00,48.15184
182,ema_21,ema_50,0,63,84,4.17585,30.79734,3.4308,-1.31801,0.61784,0.00339,19.63114,08:00:00,47.96485
632,ema_21,ema_50,0,68,83,4.97087,29.37201,4.89174,-2.72728,0.93046,0.00033,1.48851,08:00:00,47.91951
859,ema_21,ema_50,1,64,100,4.71526,34.04597,5.82809,-0.61995,0.77972,0.00022,6.7021,08:00:00,47.8909
1859,ema_21,ema_50,0,40,65,4.90623,18.15545,2.02615,-4.49697,0.89543,0.0006,8.33358,08:00:00,47.84402
905,ema_9,ema_21,0,65,97,4.66613,32.49033,1.05622,-0.28003,0.87174,0.00025,4.92448,08:00:00,47.84032
358,ema_21,ema_50,0,69,84,4.44118,28.88573,5.53153,-3.09606,0.45525,0.00019,19.99424,08:00:00,47.83952
1164,ema_21,ema_50,0,29,71,4.53999,36.17877,1.58938,-4.35362,0.87093,0.01601,6.40746,08:00:00,47.78213
232,ema_21,ema_50,0,69,85,4.04245,31.99127,6.3731,-1.37345,0.52825,0.00275,19.55247,08:00:00,47.60513
1337,ema_21,ema_50,0,26,96,5.28649,35.5354,1.35133,-4.06001,0.84814,0.0009,5.71007,08:00:00,47.58571
1483,ema_21,ema_50,0,28,60,5.13292,36.24673,1.10424,-4.29887,0.96181,0.00019,14.42715,08:00:00,47.57025
694,ema_21,ema_50,0,70,97,4.68738,33.43292,5.70525,2.67474,0.81106,0.00055,12.90405,08:00:00,47.50889
1620,ema_21,ema_50,0,35,42,4.86511,37.66097,1.24346,-3.49852,0.91192,0.01708,6.16994,08:00:00,47.28448
1197,ema_21,ema_50,0,28,48,4.77699,37.1044,1.42229,-4.70266,0.90916,0.00016,7.27036,08:00:00,47.20494
162,ema_21,ema_50,0,65,87,3.89338,31.45328,4.98866,-1.67255,0.43783,0.00092,18.82617,08:00:00,47.16677
1081,ema_21,ema_50,0,69,100,5.07622,28.29327,1.50385,-0.73376,0.88191,0.00084,6.77418,08:00:00,47.1558
667,ema_21,ema_50,0,69,96,4.9777,34.54899,5.44579,-3.01021,0.81781,0.00054,19.96956,08:00:00,47.13676
189,ema_21,ema_50,0,63,85,4.05234,29.31339,3.77704,-0.89911,0.64831,0.00035,19.66422,08:00:00,47.0534
1488,ema_21,ema_50,0,32,69,4.8546,36.39489,1.6531,-4.80842,0.88744,0.01806,6.3199,08:00:00,47.04052
655,ema_21,ema_50,0,70,94,4.94854,33.11779,5.17463,-3.15007,0.86067,8e-05,19.64313,08:00:00,47.02992
211,ema_21,ema_50,0,63,85,3.85849,30.34742,2.87101,-1.0776,0.82586,0.00131,19.24872,08:00:00,46.97149
122,ema_21,ema_50,1,50,77,4.57209,31.96425,2.92153,-3.83713,0.19353,0.00111,16.03347,08:00:00,46.88803
1179,ema_21,ema_50,0,30,43,4.44045,35.33464,1.52154,-4.32834,0.87556,0.01769,7.09415,08:00:00,46.75965
1093,ema_21,ema_50,0,29,96,5.25403,30.08871,1.28917,-4.30844,0.81515,7e-05,7.3211,08:00:00,46.72456
1537,ema_21,ema_50,0,22,64,4.96236,35.58607,1.28187,-4.41968,0.95939,0.0196,10.02822,08:00:00,46.59857
1548,ema_21,ema_50,0,25,62,5.09772,36.02539,0.37824,-4.12131,0.97516,8e-05,8.97207,08:00:00,46.59378
1656,ema_21,ema_50,1,23,90,4.6564,37.23748,1.04215,-3.884,0.9106,0.01869,6.09342,08:00:00,46.58999
1038,ema_21,ema_50,0,66,99,4.69727,26.98127,5.4858,-0.65074,0.79371,0.00011,4.94552,08:00:00,46.40488
248,ema_21,ema_50,0,65,84,4.25231,33.50167,9.12553,-1.7138,0.85807,0.00035,19.56026,08:00:00,46.38793
1693,ema_21,ema_50,0,27,66,5.07549,35.05351,1.83629,-4.41573,0.88366,0.01885,6.13972,08:00:00,46.37663
290,ema_21,ema_50,0,68,80,4.3317,33.53179,7.06274,-2.5722,0.41151,0.00056,17.28998,08:00:00,46.29815
1458,ema_21,ema_50,0,25,68,4.96084,39.76946,1.30899,-4.27739,0.90996,0.00047,6.157,08:00:00,46.2956
193,ema_21,ema_50,0,66,86,3.70907,27.74424,3.66392,-1.58834,0.6413,0.00158,18.94239,08:00:00,46.25248
1800,ema_9,ema_21,0,56,67,4.43074,34.76098,0.68738,-4.99691,0.84253,0.00018,8.75964,08:00:00,46.24959
1417,ema_21,ema_50,1,34,40,4.76555,38.76368,1.40177,-4.51956,0.80528,0.01851,5.56106,08:00:00,46.20125
1511,ema_21,ema_50,0,26,69,4.85057,36.47398,1.63557,-4.54637,0.92234,0.01981,15.26268,08:00:00,46.08771
914,ema_21,ema_50,0,70,100,4.72495,35.66351,1.03314,-0.20764,0.9071,0.0177,5.77142,08:00:00,45.97133
863,ema_21,ema_50,1,66,99,4.91055,33.20837,5.14054,-1.04476,0.76898,0.00028,6.14311,08:00:00,45.89257
647,ema_21,ema_50,1,70,98,4.76703,34.24027,8.28425,-2.79371,0.70262,0.00027,19.69358,08:00:00,45.85787
329,ema_21,ema_50,0,69,83,4.38416,29.18268,8.51868,-1.28676,0.95146,0.00047,18.381,08:00:00,45.82809
1027,ema_21,ema_50,0,69,100,4.96452,30.51366,6.20865,2.03998,0.90237,1e-05,2.53706,08:00:00,45.61515
870,ema_21,ema_50,1,65,98,4.8725,35.39295,1.76755,-0.78789,0.77742,5e-05,5.00964,08:00:00,45.5989
1241,ema_21,ema_50,0,46,49,4.86876,32.80214,1.53658,-0.6721,0.86362,0.00011,7.3113,08:00:00,45.52032
987,ema_21,ema_50,0,69,100,5.16654,28.68122,1.09744,0.2081,0.95593,0.00036,15.44188,08:00:00,45.47365
1578,ema_21,ema_50,1,23,64,4.89387,35.8963,1.34722,-3.89717,0.98219,0.03597,9.74171,08:00:00,45.45699
1755,ema_21,ema_50,0,38,65,4.8029,36.00454,0.56456,-4.81112,0.84183,0.01769,10.61956,08:00:00,45.34336
151,ema_21,ema_50,0,67,86,4.02922,29.28891,5.21529,-1.82412,0.49242,0.00136,19.32833,08:00:00,45.2865
1401,ema_9,ema_21,0,28,56,4.93599,34.59205,1.48973,-4.24341,0.85421,4e-05,6.38523,08:00:00,45.25087
203,ema_21,ema_50,0,63,84,3.86865,28.12404,4.25196,-1.50861,0.75013,0.001,18.37526,08:00:00,45.09892
272,ema_21,ema_50,0,68,83,4.05827,30.65278,6.38373,-1.51222,0.629,0.00343,19.02735,08:00:00,45.08645
169,ema_21,ema_50,0,66,86,4.09581,28.75389,4.5128,-1.08986,0.51875,0.00131,19.20941,08:00:00,45.04946
643,ema_21,ema_50,0,66,82,4.06428,29.63942,5.98681,-2.17343,0.95654,0.0009,12.13283,08:00:00,45.0349
1117,ema_21,ema_50,0,38,97,5.17586,30.23921,1.62969,-4.88137,0.88799,0.00016,6.26685,08:00:00,45.02301
1347,ema_21,ema_50,0,26,93,4.99706,35.47085,1.45847,-4.15221,0.84411,0.01827,7.25551,08:00:00,45.01527
1475,ema_21,ema_50,1,30,63,4.70894,36.56354,1.60761,-4.51174,0.88019,0.01882,5.37009,08:00:00,45.0091
1797,ema_21,ema_50,0,46,68,4.91005,36.32904,0.52641,-4.50325,0.83027,0.01731,8.33666,08:00:00,44.63932
1319,ema_21,ema_50,0,30,35,5.28913,38.22463,1.42911,-4.2835,0.85186,0.00029,15.0077,08:00:00,44.61964
1423,ema_21,ema_50,0,25,59,4.93173,36.04015,1.49292,-4.09397,0.83893,0.01789,5.3758,08:00:00,44.53076
1553,ema_21,ema_50,0,24,62,4.99372,38.58874,1.27018,-4.24738,0.99982,0.0175,9.3699,08:00:00,44.48804
1650,ema_21,ema_50,0,17,21,5.17946,35.28218,1.5226,-3.77672,0.92609,7e-05,5.99126,08:00:00,44.47806
1353,ema_21,ema_50,0,30,46,4.86779,46.61141,1.22544,-3.87008,0.93333,0.00073,5.76772,08:00:00,44.4609
1589,ema_21,ema_50,0,50,55,4.57578,35.13325,1.95618,-4.10532,0.91955,0.01643,9.72534,08:00:00,44.41685
153,ema_21,ema_50,0,67,87,3.83714,28.24742,5.13798,-1.99838,0.52446,0.00109,19.56731,08:00:00,44.30957
1575,ema_21,ema_50,0,27,67,4.99571,37.3893,1.65508,-4.45223,0.92674,0.01815,9.32124,08:00:00,44.30205
890,ema_21,ema_50,0,67,100,4.49293,33.58545,4.74983,0.18576,0.80077,0.0002,4.40987,08:00:00,44.18363
1345,ema_21,ema_50,0,26,94,5.11734,35.89988,1.50123,-3.96629,0.91667,0.01833,5.99792,08:00:00,44.12002
59,ema_9,ema_21,1,63,69,3.9383,35.8136,1.33438,-2.79785,0.21064,0.00027,15.6047,08:00:00,44.11396
634,ema_9,ema_21,0,64,85,5.00996,31.88829,6.05292,-2.0612,0.8521,0.00014,1.71706,08:00:00,44.05488
1051,ema_21,ema_50,0,21,95,4.58433,34.64127,8.14679,-1.33597,0.79165,3e-05,6.37998,08:00:00,44.04522
1666,ema_21,ema_50,0,21,73,5.16523,38.90624,1.22226,-4.85881,0.89569,0.00048,5.71062,08:00:00,43.89572
1604,ema_21,ema_50,0,22,64,4.77672,38.13868,1.67066,-4.58633,0.99971,0.01844,7.02487,08:00:00,43.85836
1818,ema_21,ema_50,0,58,66,4.95627,34.09308,0.48838,-4.65746,0.86045,0.0005,11.04844,08:00:00,43.85304
373,ema_21,ema_50,0,62,79,4.0907,28.82788,6.16027,-2.69112,0.95998,0.00104,0.88614,13:30:00,43.82517
1124,ema_21,ema_50,0,29,97,5.11704,29.17015,1.31464,-4.5828,0.87348,0.00014,5.51096,08:00:00,43.80894
401,ema_21,ema_50,0,61,81,4.45877,33.87327,6.8469,-2.36606,0.7185,0.00086,1.14058,08:00:00,43.80012
994,ema_21,ema_50,0,69,99,4.93973,35.21497,1.42617,0.58903,0.87938,0.01846,9.21876,08:00:00,43.73487
734,ema_21,ema_50,0,18,64,5.08987,30.89917,5.95205,0.36669,0.88755,0.00027,1.40735,08:00:00,43.61409
1542,ema_21,ema_50,0,21,61,5.00463,36.93067,1.16962,-4.99959,0.9679,0.01756,9.56521,08:00:00,43.41659
434,ema_21,ema_50,0,68,83,4.5703,34.8165,8.1564,-2.6646,0.854,0.0185,0.84209,08:00:00,43.35816
1667,ema_9,ema_21,1,6,88,4.91595,35.88397,1.54449,-4.18781,0.86718,0.00048,8.70459,08:00:00,43.3334
1531,ema_21,ema_50,1,27,67,4.91769,36.61055,1.38899,-4.27767,0.8624,0.01965,6.65115,08:00:00,43.27142
435,ema_21,ema_50,0,70,82,4.23343,33.27268,7.34216,-2.9678,0.74245,0.00017,1.44258,08:00:00,43.21177
1302,ema_21,ema_50,0,28,95,5.0277,35.10826,1.46461,-3.40525,0.87899,0.01747,7.17838,08:00:00,43.17191
1789,ema_21,ema_50,0,52,66,4.66917,35.81381,0.58049,-4.98328,0.82053,0.01769,8.43414,08:00:00,43.16365
230,ema_21,ema_50,0,67,86,3.91572,33.0742,5.66866,-1.52859,0.97784,0.00027,19.96864,08:00:00,43.14456
1635,ema_21,ema_50,0,23,69,4.74699,35.55704,1.35592,-4.44446,0.98499,0.01923,5.4639,08:00:00,43.08523
1565,ema_21,ema_50,0,26,67,4.8116,38.28957,1.53517,-3.69782,0.97769,0.01932,10.13489,08:00:00,43.00393
208,ema_21,ema_50,0,68,87,3.62683,30.25449,3.07894,-1.21764,0.51834,0.00141,19.9795,08:00:00,42.94535
1054,ema_21,ema_50,0,70,97,4.47331,30.00703,7.70053,-0.77245,0.8208,4e-05,5.38273,08:00:00,42.91573
1566,ema_21,ema_50,1,24,64,4.92365,36.40382,1.33329,-4.63419,0.94641,0.036,9.12208,08:00:00,42.8368
953,ema_21,ema_50,0,68,94,4.89917,29.97498,5.35369,0.25492,0.90036,2e-05,4.47253,08:00:00,42.76041
1239,ema_21,ema_50,0,27,95,5.05802,35.9862,0.68708,-0.80226,0.88803,0.01891,8.09149,08:00:00,42.69018
1343,ema_21,ema_50,0,28,93,5.03368,34.94119,1.56964,-4.32914,0.84434,0.01747,7.71155,08:00:00,42.66316
1624,ema_21,ema_50,0,22,28,4.97483,36.86241,1.66514,-4.65297,0.89175,0.01821,6.90287,08:00:00,42.64443
1361,ema_21,ema_50,0,26,30,4.90422,35.69219,1.26171,-3.87555,0.92025,0.031,15.61255,08:00:00,42.61356
1761,ema_21,ema_50,0,34,64,4.43846,35.90159,1.06123,-4.99146,0.84798,0.01814,10.38915,08:00:00,42.5993
1431,ema_21,ema_50,1,31,68,5.10709,39.11415,1.97271,-4.97269,0.89366,0.00057,7.18686,08:00:00,42.44954
1746,ema_21,ema_50,0,38,67,4.73493,35.5685,3.69573,-4.79581,0.82577,0.01834,8.88726,08:00:00,42.38034
1814,ema_21,ema_50,0,24,71,4.77724,35.90054,0.56142,-4.47792,0.88933,0.01896,8.22717,08:00:00,42.34874
1295,ema_21,ema_50,0,24,89,4.97235,35.51052,1.3044,-3.60697,0.94537,0.02134,6.88935,08:00:00,42.19608
926,ema_21,ema_50,0,68,99,4.36271,33.02069,6.58264,-0.5737,0.92087,8e-05,10.55474,13:30:00,42.18607
223,ema_21,ema_50,0,64,85,3.57323,31.17473,4.74126,-1.37802,0.49781,0.00035,19.63989,08:00:00,42.15575
527,ema_21,ema_50,0,16,76,4.16575,25.27333,6.42366,-3.68641,0.32204,0.00148,19.98055,08:00:00,42.07313
1372,ema_21,ema_50,1,31,59,5.02542,33.92149,1.56854,-4.83344,0.90095,0.00047,7.81624,08:00:00,42.06514
507,ema_21,ema_50,0,67,82,4.48775,26.8572,7.87285,-1.88344,0.80808,0.00039,2.81287,08:00:00,42.00518
1592,ema_21,ema_50,0,23,64,4.69797,38.98568,1.79278,-4.78584,0.91624,0.016,8.51409,08:00:00,41.94454
521,ema_21,ema_50,0,67,82,4.21277,33.7543,7.96789,-1.87415,0.86687,0.00108,2.9218,08:00:00,41.89698
175,ema_21,ema_50,0,67,86,3.98423,29.37353,4.006,-1.06642,0.51156,0.00132,19.40514,08:00:00,41.8021
1444,ema_21,ema_50,0,26,66,4.84275,38.82602,1.55573,-4.45725,0.88565,0.01681,7.602,08:00:00,41.7572
907,ema_21,ema_50,0,68,99,4.96627,29.93461,1.07438,4.20495,0.87465,8e-05,4.74002,08:00:00,41.61532
1508,ema_21,ema_50,0,24,62,5.00434,37.33382,1.55573,-4.4225,0.95688,0.02121,8.81821,08:00:00,41.57089
1501,ema_21,ema_50,0,23,63,4.87097,39.20937,2.01768,-4.80531,0.90364,0.01844,8.42725,08:00:00,41.49338
1538,ema_21,ema_50,0,24,65,4.89549,37.35277,1.11997,-4.35172,0.97255,0.01838,9.88621,08:00:00,41.45589
310,ema_21,ema_50,0,66,81,4.75189,33.66438,8.40673,-2.23257,0.92526,0.00013,7.19705,08:00:00,41.27312
857,ema_21,ema_50,0,65,100,4.98744,34.8428,1.24607,-0.4852,0.78044,0.00068,5.47608,13:30:00,41.24089
1640,ema_21,ema_50,0,45,73,4.80802,37.55824,1.16915,-4.2164,0.94087,0.01816,12.87834,08:00:00,41.09549
1513,ema_21,ema_50,0,28,64,5.06963,37.63525,1.51258,-4.71542,0.90038,0.01811,9.22584,08:00:00,40.97809
497,ema_21,ema_50,0,63,81,4.10069,30.00349,7.94915,-2.23592,0.93904,0.00017,2.85233,08:00:00,40.94254
1208,ema_21,ema_50,0,26,90,4.64687,35.70286,1.29754,-4.72842,0.86982,0.01751,6.74788,08:00:00,40.94032
503,ema_21,ema_50,0,65,84,4.5687,28.40986,1.99774,-2.51085,0.96434,0.00053,19.49398,08:00:00,40.60314
611,ema_21,ema_50,0,65,84,4.36111,17.13346,6.82401,-3.62632,0.96738,0.00115,19.65017,08:00:00,40.54671
1849,ema_21,ema_50,1,30,63,4.88295,35.2949,1.81901,-4.37108,0.86756,0.03483,10.37853,08:00:00,40.49901
1395,ema_21,ema_50,1,31,49,4.66873,35.95394,1.30478,-4.62051,0.86628,0.03305,8.48035,08:00:00,40.46084
1400,ema_21,ema_50,0,27,97,4.75389,35.4297,1.76258,-4.93288,0.88252,0.01883,14.73421,08:00:00,40.4558
1216,ema_21,ema_50,0,32,97,5.69079,38.70985,1.5029,-4.60219,0.84627,0.00023,5.52011,08:00:00,40.40795
1596,ema_21,ema_50,0,7,10,4.74926,36.2335,1.50333,-4.07312,0.94992,0.00022,8.56278,13:30:00,40.36522
1173,ema_21,ema_50,0,26,44,4.35093,37.10911,1.31977,-4.20713,0.89604,0.01809,6.44835,08:00:00,40.286
1686,ema_21,ema_50,0,25,91,5.17018,37.53868,1.76493,-4.57566,0.87779,0.00023,6.92347,08:00:00,40.27591
1871,ema_21,ema_50,0,34,61,4.949,34.8827,2.2939,-4.87853,0.93618,0.0195,9.01617,08:00:00,40.20426
1724,ema_9,ema_21,1,35,65,4.8075,33.57472,1.92122,-4.93106,0.79311,0.00034,8.93275,08:00:00,40.15804
1298,ema_21,ema_50,0,29,95,5.22539,36.98471,1.59314,-4.52775,0.92208,0.00013,7.41431,08:00:00,40.10192
918,ema_21,ema_50,0,68,99,5.29112,27.79146,0.41193,0.44033,0.86447,1e-05,4.37274,08:00:00,40.0211
1835,ema_21,ema_50,0,28,60,4.97321,34.96781,2.01296,-4.63648,0.77626,0.01768,9.99443,08:00:00,40.02084
1783,ema_21,ema_50,0,25,62,4.79468,38.91939,0.52498,-4.80792,0.84528,0.01617,9.64266,08:00:00,40.01538
215,ema_21,ema_50,0,66,85,4.09632,28.99303,4.968,-0.89967,0.89267,0.00124,19.50781,08:00:00,39.91772
1558,ema_21,ema_50,0,23,67,4.93062,37.16654,1.28699,-4.12234,0.96114,0.01883,10.8588,08:00:00,39.81088
1735,ema_21,ema_50,0,34,64,4.42463,35.8935,0.8701,-4.99879,0.82349,0.01921,10.11732,08:00:00,39.77031
1706,ema_21,ema_50,0,31,66,4.59056,36.11896,1.55895,-4.96454,0.84748,0.01807,6.56682,08:00:00,39.75798
