,Hunger,Potter,Twilight
821,FALSE,FALSE,FALSE
822,FALSE,FALSE,FALSE
823,FALSE,FALSE,FALSE
824,FALSE,FALSE,FALSE
825,FALSE,FALSE,FALSE
826,FALSE,FALSE,FALSE
827,FALSE,FALSE,FALSE
828,FALSE,TRUE,TRUE
829,FALSE,FALSE,FALSE
830,FALSE,FALSE,FALSE
831,TRUE,FALSE,TRUE
832,FALSE,FALSE,FALSE
833,FALSE,FALSE,FALSE
834,FALSE,TRUE,FALSE
835,FALSE,TRUE,FALSE
836,FALSE,FALSE,FALSE
837,FALSE,FALSE,FALSE
838,FALSE,TRUE,FALSE
839,FALSE,TRUE,FALSE
840,FALSE,FALSE,TRUE
841,FALSE,TRUE,TRUE
842,FALSE,TRUE,FALSE
843,FALSE,TRUE,FALSE
844,TRUE,FALSE,FALSE
845,FALSE,FALSE,FALSE
846,FALSE,TRUE,TRUE
847,FALSE,FALSE,FALSE
848,FALSE,FALSE,FALSE
849,FALSE,TRUE,FALSE
850,FALSE,FALSE,FALSE
851,FALSE,FALSE,FALSE
852,FALSE,TRUE,FALSE
853,FALSE,FALSE,FALSE
854,FALSE,FALSE,FALSE
855,TRUE,FALSE,FALSE
856,FALSE,TRUE,FALSE
857,FALSE,FALSE,TRUE
858,TRUE,TRUE,FALSE
859,FALSE,TRUE,FALSE
860,TRUE,TRUE,FALSE
861,FALSE,TRUE,TRUE
862,FALSE,TRUE,FALSE
863,FALSE,FALSE,FALSE
864,FALSE,FALSE,FALSE
865,TRUE,TRUE,FALSE
866,FALSE,TRUE,TRUE
867,FALSE,FALSE,FALSE
868,TRUE,TRUE,TRUE
869,FALSE,TRUE,TRUE
870,FALSE,TRUE,FALSE
871,FALSE,TRUE,FALSE
872,FALSE,FALSE,FALSE
873,FALSE,FALSE,FALSE
874,FALSE,TRUE,TRUE
875,FALSE,FALSE,FALSE
876,FALSE,FALSE,TRUE
877,FALSE,FALSE,FALSE
878,FALSE,FALSE,FALSE
879,TRUE,FALSE,FALSE
880,FALSE,FALSE,FALSE
881,TRUE,FALSE,FALSE
882,FALSE,FALSE,FALSE
883,TRUE,FALSE,FALSE
884,TRUE,TRUE,FALSE
885,TRUE,TRUE,FALSE
886,FALSE,TRUE,FALSE
887,TRUE,FALSE,TRUE
888,FALSE,TRUE,FALSE
889,FALSE,FALSE,TRUE
890,FALSE,TRUE,TRUE
891,FALSE,TRUE,TRUE
892,FALSE,TRUE,TRUE
893,FALSE,FALSE,FALSE
894,FALSE,FALSE,FALSE
895,FALSE,TRUE,FALSE
896,FALSE,TRUE,TRUE
897,FALSE,FALSE,TRUE
898,FALSE,TRUE,TRUE
899,TRUE,TRUE,FALSE
900,FALSE,TRUE,TRUE
901,FALSE,FALSE,TRUE
902,FALSE,TRUE,TRUE
903,TRUE,TRUE,TRUE
904,TRUE,TRUE,TRUE
905,FALSE,TRUE,FALSE
906,FALSE,TRUE,FALSE
907,FALSE,FALSE,FALSE
908,FALSE,TRUE,FALSE
909,FALSE,TRUE,FALSE
910,FALSE,FALSE,TRUE
911,TRUE,TRUE,FALSE
912,FALSE,TRUE,FALSE
913,FALSE,TRUE,FALSE
914,FALSE,TRUE,FALSE
915,FALSE,FALSE,FALSE
916,FALSE,FALSE,FALSE
917,TRUE,TRUE,FALSE
918,FALSE,FALSE,FALSE
919,FALSE,FALSE,FALSE
920,FALSE,FALSE,FALSE
921,FALSE,TRUE,FALSE
922,FALSE,TRUE,FALSE
923,FALSE,TRUE,TRUE
924,FALSE,FALSE,FALSE
925,FALSE,FALSE,TRUE
926,TRUE,FALSE,TRUE
927,TRUE,TRUE,TRUE
928,FALSE,FALSE,TRUE
929,FALSE,FALSE,FALSE
930,FALSE,TRUE,FALSE
931,FALSE,TRUE,FALSE
932,FALSE,FALSE,FALSE
933,FALSE,TRUE,FALSE
934,FALSE,TRUE,FALSE
935,FALSE,TRUE,FALSE
936,FALSE,TRUE,TRUE
937,FALSE,FALSE,TRUE
938,FALSE,TRUE,FALSE
939,FALSE,FALSE,FALSE
940,FALSE,TRUE,FALSE
941,TRUE,TRUE,FALSE
942,FALSE,TRUE,TRUE
943,FALSE,TRUE,FALSE
944,FALSE,TRUE,FALSE
945,FALSE,TRUE,FALSE
946,FALSE,TRUE,TRUE
947,FALSE,TRUE,FALSE
948,FALSE,TRUE,FALSE
949,FALSE,FALSE,FALSE
950,FALSE,TRUE,FALSE
951,FALSE,FALSE,FALSE
952,FALSE,TRUE,FALSE
953,FALSE,FALSE,FALSE
954,TRUE,FALSE,TRUE
955,TRUE,TRUE,TRUE
956,TRUE,FALSE,TRUE
957,FALSE,TRUE,TRUE
958,FALSE,FALSE,FALSE
959,FALSE,TRUE,TRUE
960,FALSE,TRUE,TRUE
961,FALSE,FALSE,TRUE
962,FALSE,FALSE,FALSE
963,FALSE,FALSE,TRUE
964,TRUE,TRUE,TRUE
965,FALSE,FALSE,FALSE
966,FALSE,TRUE,TRUE
967,FALSE,FALSE,FALSE
968,TRUE,TRUE,FALSE
969,TRUE,TRUE,FALSE
970,FALSE,TRUE,TRUE
971,TRUE,TRUE,FALSE
972,FALSE,TRUE,TRUE
973,FALSE,TRUE,FALSE
974,TRUE,TRUE,TRUE
975,FALSE,TRUE,FALSE
976,FALSE,FALSE,FALSE
977,FALSE,TRUE,TRUE
978,FALSE,TRUE,FALSE
979,FALSE,TRUE,FALSE
980,FALSE,TRUE,FALSE
981,FALSE,FALSE,TRUE
982,FALSE,FALSE,FALSE
983,FALSE,FALSE,FALSE
984,FALSE,FALSE,FALSE
985,FALSE,FALSE,FALSE
986,TRUE,TRUE,FALSE
987,TRUE,FALSE,TRUE
988,FALSE,FALSE,FALSE
989,FALSE,FALSE,TRUE
990,FALSE,TRUE,FALSE
991,TRUE,FALSE,TRUE
992,FALSE,TRUE,TRUE
993,TRUE,TRUE,FALSE
994,FALSE,FALSE,FALSE
995,TRUE,FALSE,FALSE
996,FALSE,FALSE,FALSE
997,TRUE,FALSE,FALSE
998,TRUE,TRUE,TRUE
999,FALSE,FALSE,TRUE
100,0    True,TRUE,TRUE
100,1   False,FALSE,FALSE
100,2   False,FALSE,TRUE
100,3   False,FALSE,FALSE
100,4   False,FALSE,FALSE
100,5   False,FALSE,FALSE
100,6   False,FALSE,FALSE
100,7   False,FALSE,FALSE
100,8   False,TRUE,TRUE
100,9   False,TRUE,FALSE
101,0   False,TRUE,FALSE
101,1    True,TRUE,TRUE
101,2   False,TRUE,FALSE
101,3   False,TRUE,FALSE
101,4   False,FALSE,TRUE
101,5   False,TRUE,FALSE
101,6    True,FALSE,TRUE
101,7    True,TRUE,FALSE
101,8   False,TRUE,TRUE
101,9   False,TRUE,TRUE
102,0   False,TRUE,TRUE
102,1   False,TRUE,TRUE
102,2    True,FALSE,FALSE
102,3   False,TRUE,FALSE
102,4   False,FALSE,TRUE
102,5    True,FALSE,TRUE
102,6    True,TRUE,FALSE
102,7   False,FALSE,FALSE
102,8    True,TRUE,FALSE
102,9   False,TRUE,FALSE
103,0    True,TRUE,TRUE
103,1   False,FALSE,FALSE
103,2   False,FALSE,FALSE
103,3   False,FALSE,FALSE
103,4   False,TRUE,FALSE
103,5    True,FALSE,FALSE
103,6   False,FALSE,FALSE
103,7   False,TRUE,FALSE
103,8   False,TRUE,TRUE
103,9   False,FALSE,FALSE
104,0   False,FALSE,FALSE
104,1    True,FALSE,FALSE
104,2   False,FALSE,FALSE
104,3   False,FALSE,TRUE
104,4   False,FALSE,FALSE
104,5   False,TRUE,FALSE
104,6   False,FALSE,FALSE
104,7   False,TRUE,FALSE
104,8   False,TRUE,FALSE
104,9   False,TRUE,FALSE
105,0   False,FALSE,FALSE
105,1   False,TRUE,TRUE
105,2   False,TRUE,TRUE
105,3   False,TRUE,FALSE
105,4   False,TRUE,FALSE
105,5   False,TRUE,FALSE
105,6   False,TRUE,FALSE
105,7   False,FALSE,FALSE
105,8   False,FALSE,FALSE
105,9    True,FALSE,TRUE
106,0   False,FALSE,FALSE
106,1   False,TRUE,FALSE
106,2   False,TRUE,FALSE
106,3   False,TRUE,FALSE
106,4    True,TRUE,FALSE
106,5   False,TRUE,FALSE
106,6   False,TRUE,FALSE
106,7    True,TRUE,FALSE
106,8   False,FALSE,FALSE
106,9    True,TRUE,TRUE
107,0    True,FALSE,FALSE
107,1    True,TRUE,FALSE
107,2   False,TRUE,FALSE
107,3   False,TRUE,FALSE
107,4   False,TRUE,FALSE
107,5   False,FALSE,FALSE
107,6   False,TRUE,FALSE
107,7   False,FALSE,TRUE
107,8   False,FALSE,FALSE
107,9   False,FALSE,FALSE
108,0   False,TRUE,TRUE
108,1   False,FALSE,FALSE
108,2   False,FALSE,FALSE
108,3   False,TRUE,FALSE
108,4   False,TRUE,FALSE
108,5   False,TRUE,FALSE
108,6    True,TRUE,FALSE
108,7    True,TRUE,FALSE
108,8    True,TRUE,FALSE
108,9   False,TRUE,TRUE
109,0   False,TRUE,FALSE
109,1    True,TRUE,FALSE
109,2   False,TRUE,TRUE
109,3   False,FALSE,FALSE
109,4   False,FALSE,FALSE
109,5   False,TRUE,FALSE
109,6   False,TRUE,FALSE
109,7   False,TRUE,FALSE
109,8   False,FALSE,FALSE
109,9   False,FALSE,FALSE
110,0    True,FALSE,TRUE
110,1   False,TRUE,FALSE
110,2   False,FALSE,FALSE
110,3   False,FALSE,FALSE
110,4    True,FALSE,FALSE
110,5   False,FALSE,TRUE
110,6   False,TRUE,FALSE
110,7   False,TRUE,FALSE
110,8   False,TRUE,TRUE
110,9   False,TRUE,FALSE
111,0   False,FALSE,FALSE
111,1   False,TRUE,FALSE
111,2   False,FALSE,TRUE
111,3   False,TRUE,FALSE
111,4   False,FALSE,FALSE
111,5    True,TRUE,TRUE
111,6   False,FALSE,FALSE
111,7    True,TRUE,TRUE
111,8    True,FALSE,FALSE
111,9   False,TRUE,FALSE
112,0   False,FALSE,TRUE
112,1   False,TRUE,FALSE
112,2   False,TRUE,FALSE
112,3    True,FALSE,FALSE
112,4   False,TRUE,FALSE
112,5   False,TRUE,FALSE
112,6   False,FALSE,FALSE
112,7   False,TRUE,FALSE
112,8   False,FALSE,FALSE
112,9    True,FALSE,TRUE
113,0   False,TRUE,FALSE
113,1    True,FALSE,TRUE
113,2   False,TRUE,TRUE
113,3    True,TRUE,FALSE
113,4    True,TRUE,TRUE
113,5    True,TRUE,TRUE
113,6   False,TRUE,FALSE
113,7   False,TRUE,FALSE
113,8   False,FALSE,TRUE
113,9   False,TRUE,TRUE
114,0   False,FALSE,FALSE
114,1   False,FALSE,FALSE
114,2   False,FALSE,TRUE
114,3   False,TRUE,FALSE
114,4   False,TRUE,FALSE
114,5   False,TRUE,FALSE
114,6   False,TRUE,FALSE
114,7   False,TRUE,TRUE
114,8   False,TRUE,TRUE
114,9    True,TRUE,FALSE
115,0   False,TRUE,FALSE
115,1   False,TRUE,TRUE
115,2   False,TRUE,FALSE
115,3   False,TRUE,TRUE
115,4   False,TRUE,FALSE
115,5   False,FALSE,TRUE
115,6   False,FALSE,FALSE
115,7    True,TRUE,FALSE
115,8   False,TRUE,TRUE
115,9    True,TRUE,FALSE
116,0   False,TRUE,FALSE
116,1   False,FALSE,FALSE
116,2   False,FALSE,FALSE
116,3   False,TRUE,FALSE
116,4    True,FALSE,FALSE
116,5   False,TRUE,TRUE
116,6   False,FALSE,FALSE
116,7    True,FALSE,FALSE
116,8   False,TRUE,FALSE
116,9   False,FALSE,FALSE
117,0   False,TRUE,TRUE
117,1   False,TRUE,TRUE
117,2   False,FALSE,FALSE
117,3    True,TRUE,TRUE
117,4   False,FALSE,TRUE
117,5   False,TRUE,FALSE
117,6   False,TRUE,FALSE
117,7   False,TRUE,TRUE
117,8   False,TRUE,FALSE
117,9   False,FALSE,FALSE
118,0    True,TRUE,FALSE
118,1   False,TRUE,TRUE
118,2   False,FALSE,FALSE
118,3    True,FALSE,FALSE
118,4   False,FALSE,TRUE
118,5   False,FALSE,TRUE
118,6   False,FALSE,FALSE
118,7   False,TRUE,TRUE
118,8   False,TRUE,FALSE
118,9   False,TRUE,TRUE
119,0    True,FALSE,TRUE
119,1    True,TRUE,TRUE
119,2   False,TRUE,FALSE
119,3   False,TRUE,FALSE
119,4   False,TRUE,TRUE
119,5   False,TRUE,FALSE
119,6    True,TRUE,FALSE
119,7   False,TRUE,FALSE
119,8    True,TRUE,TRUE
119,9   False,TRUE,TRUE
120,0   False,TRUE,FALSE
120,1   False,TRUE,FALSE
120,2   False,FALSE,FALSE
120,3   False,TRUE,FALSE
120,4    True,TRUE,TRUE
120,5   False,TRUE,FALSE
120,6   False,FALSE,FALSE
120,7   False,TRUE,FALSE
120,8   False,TRUE,FALSE
120,9    True,TRUE,TRUE
121,0   False,FALSE,FALSE
121,1   False,TRUE,FALSE
121,2   False,FALSE,FALSE
121,3    True,FALSE,TRUE
121,4    True,TRUE,TRUE
121,5   False,TRUE,FALSE
121,6    True,FALSE,TRUE
121,7   False,FALSE,FALSE
121,8    True,TRUE,TRUE
121,9   False,TRUE,FALSE
122,0   False,TRUE,FALSE
122,1   False,TRUE,TRUE
122,2   False,TRUE,FALSE
122,3   False,FALSE,FALSE
122,4    True,TRUE,TRUE
122,5   False,TRUE,FALSE
122,6   False,TRUE,TRUE
122,7   False,TRUE,FALSE
122,8   False,FALSE,TRUE
122,9   False,TRUE,FALSE
123,0   False,TRUE,FALSE
123,1   False,TRUE,FALSE
123,2   False,FALSE,FALSE
123,3   False,TRUE,FALSE
123,4   False,FALSE,TRUE
123,5    True,TRUE,TRUE
123,6   False,FALSE,FALSE
123,7   False,TRUE,FALSE
123,8   False,FALSE,FALSE
123,9    True,TRUE,TRUE
124,0   False,TRUE,FALSE
124,1   False,FALSE,TRUE
124,2   False,FALSE,FALSE
124,3   False,TRUE,TRUE
124,4   False,FALSE,TRUE
124,5   False,FALSE,FALSE
124,6   False,TRUE,FALSE
124,7    True,TRUE,TRUE
124,8   False,FALSE,FALSE
124,9   False,TRUE,FALSE
125,0   False,TRUE,FALSE
125,1   False,FALSE,FALSE
125,2    True,TRUE,TRUE
125,3    True,FALSE,TRUE
125,4   False,TRUE,TRUE
125,5   False,TRUE,FALSE
125,6   False,FALSE,TRUE
125,7   False,FALSE,FALSE
125,8   False,TRUE,FALSE
125,9   False,FALSE,FALSE
126,0    True,TRUE,FALSE
126,1   False,FALSE,FALSE
126,2   False,FALSE,FALSE
126,3    True,FALSE,FALSE
126,4   False,FALSE,TRUE
126,5   False,TRUE,TRUE
126,6   False,TRUE,FALSE
126,7   False,FALSE,FALSE
126,8    True,FALSE,FALSE
126,9    True,FALSE,FALSE
127,0   False,FALSE,FALSE
127,1   False,FALSE,TRUE
127,2    True,FALSE,TRUE
127,3    True,FALSE,TRUE
127,4    True,TRUE,FALSE
127,5   False,FALSE,FALSE
127,6   False,TRUE,TRUE
127,7    True,FALSE,TRUE
127,8   False,FALSE,FALSE
127,9   False,TRUE,FALSE
128,0   False,FALSE,FALSE
128,1   False,TRUE,TRUE
128,2   False,FALSE,FALSE
128,3    True,FALSE,TRUE
128,4    True,FALSE,TRUE
128,5    True,FALSE,FALSE
128,6   False,TRUE,TRUE
128,7   False,FALSE,TRUE
128,8   False,TRUE,FALSE
128,9   False,TRUE,FALSE
129,0   False,TRUE,FALSE
129,1    True,FALSE,TRUE
129,2   False,TRUE,FALSE
129,3    True,FALSE,FALSE
129,4   False,TRUE,FALSE
129,5   False,TRUE,TRUE
129,6   False,FALSE,FALSE
129,7   False,TRUE,TRUE
129,8   False,TRUE,FALSE
129,9   False,TRUE,FALSE
130,0   False,TRUE,FALSE
130,1    True,FALSE,TRUE
130,2   False,FALSE,FALSE
130,3   False,FALSE,FALSE
130,4   False,TRUE,TRUE
130,5   False,TRUE,TRUE
130,6   False,TRUE,FALSE
130,7   False,TRUE,TRUE
130,8   False,TRUE,TRUE
130,9    True,FALSE,FALSE
131,0   False,FALSE,FALSE
131,1    True,FALSE,TRUE
131,2    True,FALSE,TRUE
131,3   False,TRUE,FALSE
131,4   False,TRUE,FALSE
131,5   False,FALSE,TRUE
131,6   False,TRUE,FALSE
131,7    True,FALSE,TRUE
131,8   False,TRUE,FALSE
131,9   False,FALSE,FALSE
132,0   False,TRUE,FALSE
132,1   False,FALSE,FALSE
132,2   False,TRUE,FALSE
132,3   False,TRUE,TRUE
132,4   False,FALSE,FALSE
132,5   False,TRUE,FALSE
132,6   False,FALSE,TRUE
132,7   False,FALSE,TRUE
132,8   False,FALSE,TRUE
132,9   False,TRUE,FALSE
133,0   False,TRUE,TRUE
133,1   False,TRUE,FALSE
133,2   False,FALSE,FALSE
133,3   False,TRUE,FALSE
133,4   False,TRUE,FALSE
133,5    True,FALSE,FALSE
133,6    True,FALSE,FALSE
133,7    True,FALSE,TRUE
133,8   False,TRUE,TRUE
133,9   False,FALSE,FALSE
134,0    True,FALSE,TRUE
134,1   False,TRUE,TRUE
134,2   False,TRUE,TRUE
134,3   False,TRUE,FALSE
134,4   False,FALSE,FALSE
134,5    True,TRUE,TRUE
134,6    True,FALSE,TRUE
134,7   False,TRUE,FALSE
134,8   False,FALSE,TRUE
134,9    True,TRUE,FALSE
135,0   False,TRUE,FALSE
135,1   False,FALSE,TRUE
135,2    True,TRUE,TRUE
135,3   False,FALSE,FALSE
135,4    True,FALSE,TRUE
135,5   False,TRUE,TRUE
135,6   False,TRUE,TRUE
135,7    True,FALSE,FALSE
135,8   False,TRUE,TRUE
135,9   False,TRUE,FALSE
136,0   False,TRUE,FALSE
136,1    True,FALSE,FALSE
136,2   False,TRUE,TRUE
136,3   False,TRUE,FALSE
136,4    True,FALSE,TRUE
136,5   False,TRUE,TRUE
136,6   False,FALSE,FALSE
136,7   False,FALSE,FALSE
136,8   False,FALSE,FALSE
136,9   False,TRUE,FALSE
137,0   False,FALSE,FALSE
137,1   False,FALSE,FALSE
137,2   False,TRUE,FALSE
137,3   False,TRUE,FALSE
137,4   False,TRUE,FALSE
137,5   False,FALSE,TRUE
137,6   False,TRUE,FALSE
137,7    True,FALSE,TRUE
137,8   False,TRUE,TRUE
137,9    True,TRUE,FALSE
138,0   False,FALSE,TRUE
138,1   False,TRUE,FALSE
138,2   False,FALSE,FALSE
138,3   False,TRUE,FALSE
138,4    True,FALSE,FALSE
138,5    True,TRUE,TRUE
138,6    True,FALSE,TRUE
138,7    True,TRUE,FALSE
138,8   False,FALSE,TRUE
138,9    True,TRUE,TRUE
139,0   False,FALSE,FALSE
139,1   False,FALSE,FALSE
139,2   False,FALSE,FALSE
139,3   False,TRUE,FALSE
139,4   False,FALSE,TRUE
139,5   False,FALSE,TRUE
139,6   False,TRUE,FALSE
139,7   False,TRUE,TRUE
139,8   False,FALSE,FALSE
139,9   False,FALSE,TRUE
140,0    True,TRUE,FALSE
140,1   False,FALSE,TRUE
140,2   False,TRUE,FALSE
140,3   False,TRUE,TRUE
140,4    True,TRUE,TRUE
140,5   False,FALSE,FALSE
140,6   False,FALSE,FALSE
140,7    True,FALSE,FALSE
140,8   False,FALSE,TRUE
140,9   False,TRUE,FALSE
141,0    True,FALSE,TRUE
141,1   False,TRUE,FALSE
141,2   False,FALSE,FALSE
141,3   False,TRUE,FALSE
141,4   False,TRUE,TRUE
141,5    True,TRUE,TRUE
141,6   False,TRUE,FALSE
141,7   False,FALSE,FALSE
141,8   False,TRUE,FALSE
141,9    True,FALSE,TRUE
142,0   False,TRUE,FALSE
142,1    True,FALSE,TRUE
142,2    True,FALSE,TRUE
142,3   False,TRUE,TRUE
142,4   False,TRUE,FALSE
142,5   False,TRUE,FALSE
142,6    True,TRUE,TRUE
142,7   False,TRUE,FALSE
142,8    True,FALSE,FALSE
142,9   False,FALSE,TRUE
143,0    True,FALSE,FALSE
143,1    True,TRUE,FALSE
143,2   False,TRUE,TRUE
143,3   False,TRUE,FALSE
143,4    True,FALSE,FALSE
143,5   False,TRUE,FALSE
143,6   False,FALSE,TRUE
143,7    True,TRUE,TRUE
143,8   False,TRUE,FALSE
143,9   False,TRUE,TRUE
144,0   False,TRUE,FALSE
144,1   False,FALSE,FALSE
144,2   False,TRUE,TRUE
144,3    True,FALSE,TRUE
144,4   False,TRUE,FALSE
144,5    True,TRUE,TRUE
144,6   False,FALSE,TRUE
144,7   False,FALSE,FALSE
144,8   False,FALSE,FALSE
144,9    True,TRUE,FALSE
145,0   False,FALSE,TRUE
145,1   False,FALSE,TRUE
145,2   False,FALSE,TRUE
145,3   False,FALSE,TRUE
145,4    True,FALSE,TRUE
145,5   False,TRUE,FALSE
145,6    True,TRUE,TRUE
145,7   False,FALSE,FALSE
145,8   False,FALSE,TRUE
145,9    True,FALSE,TRUE
146,0   False,FALSE,FALSE
146,1   False,TRUE,FALSE
146,2   False,FALSE,FALSE
146,3   False,FALSE,TRUE
146,4   False,FALSE,TRUE
146,5   False,FALSE,TRUE
146,6   False,TRUE,FALSE
146,7   False,FALSE,FALSE
146,8   False,TRUE,TRUE
146,9   False,FALSE,TRUE
147,0   False,FALSE,FALSE
147,1   False,FALSE,TRUE
147,2   False,FALSE,TRUE
147,3   False,FALSE,FALSE
147,4   False,TRUE,TRUE
147,5   False,FALSE,TRUE
147,6   False,FALSE,FALSE
147,7   False,FALSE,TRUE
147,8    True,FALSE,TRUE
147,9   False,FALSE,TRUE
148,0   False,FALSE,TRUE
148,1   False,TRUE,FALSE
148,2    True,TRUE,TRUE
148,3    True,FALSE,FALSE
148,4   False,TRUE,TRUE
148,5    True,FALSE,FALSE
148,6   False,FALSE,TRUE
148,7    True,TRUE,TRUE
148,8   False,FALSE,TRUE
148,9   False,TRUE,FALSE
149,0    True,FALSE,TRUE
149,1   False,TRUE,TRUE
149,2   False,FALSE,FALSE
149,3   False,TRUE,FALSE
149,4   False,FALSE,FALSE
149,5   False,FALSE,FALSE
149,6   False,TRUE,TRUE
149,7   False,FALSE,TRUE
149,8    True,FALSE,TRUE
149,9   False,TRUE,TRUE
150,0    True,TRUE,TRUE
150,1   False,FALSE,TRUE
150,2   False,FALSE,TRUE
150,3   False,FALSE,FALSE
150,4    True,FALSE,TRUE
150,5   False,TRUE,TRUE
150,6    True,FALSE,TRUE
150,7   False,FALSE,TRUE
150,8   False,FALSE,FALSE
150,9   False,FALSE,FALSE
151,0   False,FALSE,FALSE
151,1   False,TRUE,FALSE
151,2   False,TRUE,FALSE
151,3    True,FALSE,FALSE
151,4    True,FALSE,FALSE
151,5    True,FALSE,FALSE
151,6   False,TRUE,FALSE
151,7    True,FALSE,TRUE
151,8    True,FALSE,TRUE
151,9   False,FALSE,TRUE
152,0   False,TRUE,TRUE
152,1   False,FALSE,TRUE
152,2   False,TRUE,FALSE
152,3   False,TRUE,FALSE
152,4   False,FALSE,FALSE
152,5   False,TRUE,TRUE
152,6   False,TRUE,FALSE
152,7   False,TRUE,FALSE
152,8   False,FALSE,TRUE
152,9    True,FALSE,FALSE
153,0   False,TRUE,FALSE
153,1   False,FALSE,FALSE
153,2   False,FALSE,TRUE
153,3   False,TRUE,FALSE
153,4   False,FALSE,TRUE
153,5   False,TRUE,TRUE
153,6    True,TRUE,FALSE
153,7   False,FALSE,TRUE
153,8    True,TRUE,TRUE
153,9    True,FALSE,TRUE
154,0   False,FALSE,TRUE
154,1    True,FALSE,FALSE
154,2   False,TRUE,FALSE
154,3   False,TRUE,TRUE
154,4   False,TRUE,FALSE
154,5    True,FALSE,TRUE
154,6   False,TRUE,FALSE
154,7   False,TRUE,TRUE
154,8   False,FALSE,FALSE
154,9   False,FALSE,TRUE
155,0   False,FALSE,FALSE
155,1   False,FALSE,TRUE
155,2   False,TRUE,FALSE
155,3   False,TRUE,FALSE
155,4   False,FALSE,TRUE
155,5   False,TRUE,FALSE
155,6   False,TRUE,FALSE
155,7   False,TRUE,TRUE
155,8    True,TRUE,TRUE
155,9   False,TRUE,FALSE
156,0   False,FALSE,FALSE
156,1    True,FALSE,FALSE
156,2   False,FALSE,TRUE
156,3   False,TRUE,FALSE
156,4   False,FALSE,TRUE
156,5    True,TRUE,TRUE
156,6   False,FALSE,FALSE
156,7   False,FALSE,FALSE
156,8    True,TRUE,FALSE
156,9   False,TRUE,TRUE
157,0   False,FALSE,FALSE
157,1   False,TRUE,FALSE
157,2    True,TRUE,TRUE
157,3   False,FALSE,TRUE
157,4   False,FALSE,TRUE
157,5   False,FALSE,FALSE
157,6   False,TRUE,FALSE
157,7    True,TRUE,TRUE
157,8    True,TRUE,TRUE
157,9   False,TRUE,FALSE
158,0   False,FALSE,TRUE
158,1    True,TRUE,FALSE
158,2   False,TRUE,FALSE
158,3   False,FALSE,TRUE
158,4   False,TRUE,FALSE
158,5    True,FALSE,TRUE
158,6   False,TRUE,FALSE
158,7   False,FALSE,TRUE
158,8   False,FALSE,TRUE
158,9   False,TRUE,FALSE
159,0   False,FALSE,FALSE
159,1   False,TRUE,FALSE
159,2   False,FALSE,TRUE
159,3    True,TRUE,FALSE
159,4   False,FALSE,FALSE
159,5   False,FALSE,FALSE
159,6   False,TRUE,FALSE
159,7   False,TRUE,TRUE
159,8    True,TRUE,TRUE
159,9   False,FALSE,FALSE
160,0   False,TRUE,FALSE
160,1    True,FALSE,FALSE
160,2    True,TRUE,FALSE
160,3   False,FALSE,FALSE
160,4   False,TRUE,TRUE
160,5    True,FALSE,TRUE
160,6   False,FALSE,FALSE
160,7   False,TRUE,TRUE
160,8    True,FALSE,TRUE
160,9   False,TRUE,TRUE
161,0   False,TRUE,FALSE
161,1   False,TRUE,FALSE
161,2   False,TRUE,FALSE
161,3   False,TRUE,FALSE
161,4    True,TRUE,TRUE
161,5    True,FALSE,TRUE
161,6   False,FALSE,TRUE
161,7    True,FALSE,FALSE
161,8   False,FALSE,TRUE
161,9   False,FALSE,FALSE
162,0   False,FALSE,FALSE
162,1    True,FALSE,TRUE
162,2    True,TRUE,FALSE
162,3   False,TRUE,FALSE
162,4   False,FALSE,TRUE
162,5   False,FALSE,FALSE
162,6   False,TRUE,FALSE
162,7   False,FALSE,FALSE
162,8   False,FALSE,TRUE
162,9   False,TRUE,TRUE
163,0   False,FALSE,TRUE
163,1    True,TRUE,FALSE
163,2   False,TRUE,FALSE
163,3   False,FALSE,FALSE
163,4    True,TRUE,TRUE
163,5   False,TRUE,FALSE
163,6    True,TRUE,FALSE
163,7   False,FALSE,FALSE
163,8   False,FALSE,TRUE
163,9   False,TRUE,FALSE
164,0   False,TRUE,TRUE
164,1   False,FALSE,FALSE
164,2   False,FALSE,FALSE
164,3    True,TRUE,TRUE
164,4    True,TRUE,TRUE
164,5   False,TRUE,TRUE
164,6   False,TRUE,FALSE
164,7   False,FALSE,FALSE
164,8    True,FALSE,FALSE
164,9    True,TRUE,FALSE
165,0    True,TRUE,TRUE
165,1   False,TRUE,FALSE
165,2   False,TRUE,FALSE
165,3   False,FALSE,TRUE
165,4   False,FALSE,TRUE
165,5   False,TRUE,FALSE
165,6    True,FALSE,TRUE
165,7   False,FALSE,FALSE
165,8    True,TRUE,TRUE
165,9   False,TRUE,FALSE
166,0   False,FALSE,TRUE
166,1   False,TRUE,FALSE
166,2   False,FALSE,TRUE
166,3   False,TRUE,FALSE
166,4    True,TRUE,FALSE
166,5   False,TRUE,TRUE
166,6   False,FALSE,TRUE
166,7   False,TRUE,FALSE
166,8   False,FALSE,FALSE
166,9   False,FALSE,FALSE
167,0   False,FALSE,FALSE
167,1   False,TRUE,FALSE
167,2   False,TRUE,FALSE
167,3    True,FALSE,TRUE
167,4    True,FALSE,FALSE
167,5   False,FALSE,FALSE
167,6   False,FALSE,FALSE
167,7   False,FALSE,FALSE
167,8    True,FALSE,TRUE
167,9    True,TRUE,FALSE
168,0   False,TRUE,TRUE
168,1    True,FALSE,FALSE
168,2   False,TRUE,FALSE
