,Hunger,Potter,Twilight,Mockingbird,Gatsby
280,1   False,TRUE,FALSE,TRUE,FALSE
280,2   False,TRUE,FALSE,FALSE,FALSE
280,3   False,TRUE,FALSE,FALSE,TRUE
280,4    True,FALSE,FALSE,FALSE,FALSE
280,5   False,FALSE,TRUE,FALSE,FALSE
280,6    True,TRUE,TRUE,TRUE,TRUE
280,7    True,FALSE,TRUE,FALSE,FALSE
280,8   False,FALSE,TRUE,FALSE,FALSE
280,9   False,FALSE,FALSE,TRUE,TRUE
281,0    True,FALSE,FALSE,FALSE,FALSE
281,1    True,TRUE,TRUE,TRUE,FALSE
281,2   False,TRUE,FALSE,FALSE,FALSE
281,3    True,FALSE,FALSE,FALSE,FALSE
281,4   False,FALSE,FALSE,TRUE,FALSE
281,5   False,FALSE,FALSE,FALSE,TRUE
281,6   False,TRUE,FALSE,FALSE,FALSE
281,7    True,FALSE,FALSE,TRUE,FALSE
281,8   False,FALSE,FALSE,TRUE,FALSE
281,9   False,TRUE,FALSE,TRUE,FALSE
282,0   False,TRUE,TRUE,FALSE,FALSE
282,1   False,FALSE,FALSE,TRUE,FALSE
282,2    True,FALSE,FALSE,TRUE,FALSE
282,3    True,TRUE,TRUE,FALSE,FALSE
282,4   False,FALSE,FALSE,TRUE,TRUE
282,5   False,TRUE,FALSE,TRUE,FALSE
282,6   False,TRUE,FALSE,FALSE,FALSE
282,7    True,TRUE,FALSE,TRUE,FALSE
282,8    True,FALSE,FALSE,FALSE,FALSE
282,9   False,TRUE,TRUE,TRUE,FALSE
283,0   False,TRUE,FALSE,FALSE,FALSE
283,1    True,FALSE,TRUE,FALSE,FALSE
283,2   False,FALSE,FALSE,TRUE,TRUE
283,3   False,TRUE,FALSE,FALSE,TRUE
283,4   False,FALSE,FALSE,FALSE,TRUE
283,5    True,TRUE,FALSE,FALSE,FALSE
283,6   False,TRUE,FALSE,TRUE,TRUE
283,7    True,FALSE,FALSE,FALSE,FALSE
283,8    True,FALSE,FALSE,FALSE,FALSE
283,9    True,TRUE,FALSE,TRUE,FALSE
284,0    True,FALSE,FALSE,TRUE,FALSE
284,1   False,FALSE,FALSE,TRUE,TRUE
284,2   False,FALSE,FALSE,FALSE,TRUE
284,3    True,TRUE,FALSE,FALSE,FALSE
284,4    True,FALSE,TRUE,FALSE,FALSE
284,5   False,TRUE,FALSE,TRUE,TRUE
284,6   False,TRUE,FALSE,TRUE,FALSE
284,7   False,TRUE,TRUE,TRUE,TRUE
284,8    True,FALSE,FALSE,FALSE,FALSE
284,9    True,TRUE,TRUE,TRUE,FALSE
285,0   False,TRUE,FALSE,FALSE,FALSE
285,1    True,FALSE,FALSE,TRUE,FALSE
285,2   False,TRUE,FALSE,TRUE,FALSE
285,3   False,TRUE,FALSE,TRUE,TRUE
285,4   False,TRUE,FALSE,TRUE,FALSE
285,5   False,FALSE,FALSE,FALSE,TRUE
285,6    True,TRUE,TRUE,FALSE,FALSE
285,7   False,TRUE,TRUE,TRUE,TRUE
285,8   False,TRUE,FALSE,FALSE,FALSE
285,9   False,TRUE,FALSE,FALSE,FALSE
286,0   False,TRUE,TRUE,TRUE,TRUE
286,1    True,FALSE,TRUE,FALSE,FALSE
286,2   False,TRUE,TRUE,TRUE,FALSE
286,3   False,TRUE,FALSE,TRUE,FALSE
286,4   False,TRUE,TRUE,FALSE,FALSE
286,5   False,FALSE,FALSE,TRUE,TRUE
286,6   False,TRUE,FALSE,FALSE,FALSE
286,7   False,FALSE,FALSE,FALSE,TRUE
286,8   False,TRUE,FALSE,FALSE,FALSE
286,9   False,TRUE,TRUE,TRUE,FALSE
287,0   False,FALSE,FALSE,TRUE,FALSE
287,1    True,FALSE,FALSE,FALSE,FALSE
287,2   False,FALSE,TRUE,FALSE,FALSE
287,3   False,TRUE,FALSE,TRUE,FALSE
287,4    True,TRUE,FALSE,FALSE,FALSE
287,5   False,FALSE,FALSE,FALSE,TRUE
287,6    True,TRUE,FALSE,TRUE,FALSE
287,7    True,TRUE,FALSE,TRUE,FALSE
287,8   False,TRUE,TRUE,TRUE,TRUE
287,9   False,TRUE,TRUE,TRUE,FALSE
288,0   False,FALSE,TRUE,FALSE,TRUE
288,1    True,FALSE,FALSE,FALSE,FALSE
288,2    True,FALSE,TRUE,TRUE,TRUE
288,3   False,TRUE,TRUE,TRUE,FALSE
288,4   False,TRUE,FALSE,TRUE,TRUE
288,5   False,TRUE,FALSE,FALSE,FALSE
288,6   False,TRUE,FALSE,FALSE,FALSE
288,7   False,FALSE,FALSE,TRUE,TRUE
288,8    True,TRUE,FALSE,FALSE,TRUE
288,9   False,FALSE,FALSE,TRUE,TRUE
289,0    True,TRUE,FALSE,TRUE,FALSE
289,1   False,FALSE,FALSE,TRUE,FALSE
289,2    True,FALSE,FALSE,FALSE,FALSE
289,3   False,TRUE,FALSE,FALSE,FALSE
289,4   False,FALSE,FALSE,TRUE,TRUE
289,5   False,TRUE,FALSE,TRUE,TRUE
289,6   False,TRUE,FALSE,TRUE,FALSE
289,7   False,FALSE,FALSE,FALSE,TRUE
289,8    True,TRUE,FALSE,FALSE,TRUE
289,9    True,FALSE,FALSE,FALSE,FALSE
290,0   False,TRUE,FALSE,FALSE,FALSE
290,1   False,FALSE,FALSE,FALSE,TRUE
290,2   False,FALSE,FALSE,TRUE,FALSE
290,3    True,TRUE,FALSE,FALSE,FALSE
290,4   False,TRUE,FALSE,TRUE,FALSE
290,5   False,TRUE,TRUE,FALSE,FALSE
290,6   False,FALSE,FALSE,TRUE,FALSE
290,7   False,TRUE,FALSE,FALSE,FALSE
290,8    True,TRUE,FALSE,FALSE,FALSE
290,9   False,TRUE,FALSE,TRUE,TRUE
291,0    True,FALSE,FALSE,FALSE,FALSE
291,1   False,FALSE,FALSE,TRUE,FALSE
291,2   False,FALSE,FALSE,TRUE,FALSE
291,3   False,TRUE,FALSE,FALSE,FALSE
291,4   False,FALSE,FALSE,TRUE,FALSE
291,5   False,TRUE,FALSE,FALSE,FALSE
291,6   False,FALSE,TRUE,FALSE,TRUE
291,7   False,FALSE,FALSE,FALSE,TRUE
291,8   False,TRUE,TRUE,FALSE,FALSE
291,9    True,FALSE,TRUE,FALSE,TRUE
292,0    True,TRUE,FALSE,FALSE,FALSE
292,1   False,TRUE,FALSE,TRUE,FALSE
292,2   False,TRUE,FALSE,TRUE,FALSE
292,3   False,FALSE,TRUE,FALSE,FALSE
292,4   False,FALSE,FALSE,FALSE,TRUE
292,5   False,FALSE,FALSE,TRUE,FALSE
292,6   False,FALSE,TRUE,TRUE,FALSE
292,7   False,FALSE,FALSE,TRUE,TRUE
292,8   False,FALSE,TRUE,TRUE,FALSE
292,9   False,TRUE,TRUE,TRUE,FALSE
293,0   False,TRUE,FALSE,FALSE,FALSE
293,1   False,TRUE,FALSE,FALSE,FALSE
293,2   False,TRUE,TRUE,TRUE,FALSE
293,3   False,TRUE,TRUE,FALSE,FALSE
293,4   False,TRUE,FALSE,TRUE,FALSE
293,5   False,FALSE,FALSE,TRUE,TRUE
293,6   False,TRUE,TRUE,FALSE,TRUE
293,7   False,FALSE,TRUE,TRUE,FALSE
293,8   False,FALSE,FALSE,TRUE,TRUE
293,9   False,FALSE,FALSE,TRUE,TRUE
294,0   False,FALSE,FALSE,TRUE,TRUE
294,1   False,TRUE,FALSE,TRUE,FALSE
294,2   False,FALSE,FALSE,FALSE,TRUE
294,3    True,TRUE,FALSE,TRUE,TRUE
294,4    True,TRUE,FALSE,TRUE,FALSE
294,5    True,TRUE,FALSE,TRUE,FALSE
294,6   False,TRUE,TRUE,FALSE,FALSE
294,7   False,TRUE,FALSE,TRUE,FALSE
294,8    True,FALSE,FALSE,TRUE,FALSE
294,9   False,TRUE,TRUE,TRUE,FALSE
295,0    True,TRUE,FALSE,FALSE,FALSE
295,1   False,FALSE,FALSE,TRUE,FALSE
295,2   False,TRUE,FALSE,TRUE,TRUE
295,3   False,TRUE,FALSE,TRUE,FALSE
295,4   False,FALSE,FALSE,TRUE,TRUE
295,5    True,TRUE,TRUE,FALSE,FALSE
295,6   False,TRUE,FALSE,FALSE,FALSE
295,7   False,TRUE,TRUE,FALSE,FALSE
295,8    True,TRUE,FALSE,TRUE,FALSE
295,9    True,FALSE,FALSE,FALSE,FALSE
296,0   False,FALSE,FALSE,TRUE,FALSE
296,1   False,TRUE,FALSE,TRUE,TRUE
296,2   False,TRUE,FALSE,TRUE,FALSE
296,3   False,TRUE,FALSE,FALSE,FALSE
296,4   False,FALSE,FALSE,FALSE,TRUE
296,5   False,FALSE,FALSE,FALSE,TRUE
296,6   False,TRUE,TRUE,TRUE,FALSE
296,7   False,TRUE,TRUE,TRUE,TRUE
296,8   False,TRUE,FALSE,TRUE,FALSE
296,9   False,TRUE,FALSE,FALSE,TRUE
297,0   False,FALSE,TRUE,FALSE,FALSE
297,1    True,TRUE,TRUE,TRUE,FALSE
297,2   False,FALSE,FALSE,TRUE,TRUE
297,3    True,TRUE,FALSE,TRUE,FALSE
297,4   False,TRUE,FALSE,FALSE,FALSE
297,5    True,FALSE,FALSE,FALSE,FALSE
297,6    True,FALSE,FALSE,FALSE,TRUE
297,7   False,TRUE,TRUE,FALSE,FALSE
297,8   False,TRUE,TRUE,TRUE,TRUE
297,9   False,TRUE,FALSE,TRUE,FALSE
298,0    True,FALSE,TRUE,FALSE,FALSE
298,1    True,TRUE,FALSE,FALSE,FALSE
298,2   False,FALSE,FALSE,TRUE,TRUE
298,3   False,FALSE,TRUE,FALSE,FALSE
298,4   False,FALSE,TRUE,FALSE,FALSE
298,5    True,TRUE,FALSE,TRUE,FALSE
298,6    True,TRUE,FALSE,FALSE,FALSE
298,7   False,FALSE,FALSE,TRUE,TRUE
298,8    True,FALSE,FALSE,FALSE,FALSE
298,9   False,TRUE,TRUE,FALSE,FALSE
299,0   False,TRUE,FALSE,FALSE,FALSE
299,1    True,TRUE,FALSE,TRUE,FALSE
299,2    True,FALSE,TRUE,TRUE,FALSE
299,3    True,FALSE,TRUE,FALSE,FALSE
299,4    True,TRUE,TRUE,TRUE,TRUE
299,5   False,FALSE,FALSE,TRUE,FALSE
299,6   False,TRUE,TRUE,FALSE,FALSE
299,7    True,FALSE,FALSE,FALSE,FALSE
299,8   False,TRUE,FALSE,TRUE,TRUE
299,9   False,TRUE,TRUE,TRUE,TRUE
300,0   False,TRUE,TRUE,TRUE,TRUE
300,1   False,TRUE,TRUE,FALSE,FALSE
300,2    True,FALSE,FALSE,FALSE,FALSE
300,3    True,FALSE,FALSE,FALSE,FALSE
300,4   False,TRUE,TRUE,FALSE,FALSE
300,5    True,TRUE,FALSE,TRUE,TRUE
300,6   False,TRUE,TRUE,TRUE,FALSE
300,7    True,FALSE,TRUE,FALSE,TRUE
300,8    True,TRUE,FALSE,TRUE,FALSE
300,9   False,FALSE,TRUE,TRUE,TRUE
301,0    True,TRUE,TRUE,FALSE,FALSE
301,1   False,TRUE,TRUE,TRUE,TRUE
301,2   False,TRUE,TRUE,TRUE,FALSE
301,3    True,TRUE,TRUE,FALSE,FALSE
301,4   False,FALSE,FALSE,TRUE,TRUE
301,5    True,FALSE,FALSE,FALSE,FALSE
301,6   False,FALSE,FALSE,TRUE,TRUE
301,7   False,FALSE,TRUE,FALSE,FALSE
301,8   False,FALSE,FALSE,TRUE,FALSE
301,9   False,FALSE,FALSE,TRUE,TRUE
302,0   False,TRUE,FALSE,FALSE,FALSE
302,1   False,TRUE,TRUE,FALSE,FALSE
302,2   False,TRUE,FALSE,TRUE,FALSE
302,3   False,TRUE,FALSE,FALSE,FALSE
302,4    True,TRUE,TRUE,TRUE,FALSE
302,5   False,FALSE,FALSE,TRUE,TRUE
302,6    True,FALSE,TRUE,FALSE,FALSE
302,7   False,TRUE,TRUE,TRUE,FALSE
302,8    True,TRUE,FALSE,FALSE,FALSE
302,9   False,TRUE,FALSE,TRUE,FALSE
303,0    True,FALSE,FALSE,FALSE,FALSE
303,1   False,TRUE,FALSE,TRUE,FALSE
303,2   False,TRUE,TRUE,FALSE,FALSE
303,3   False,TRUE,FALSE,TRUE,FALSE
303,4   False,FALSE,FALSE,TRUE,TRUE
303,5   False,FALSE,FALSE,TRUE,TRUE
303,6    True,TRUE,FALSE,TRUE,FALSE
303,7   False,FALSE,FALSE,TRUE,TRUE
303,8    True,FALSE,FALSE,TRUE,FALSE
303,9   False,FALSE,FALSE,FALSE,TRUE
304,0   False,TRUE,FALSE,FALSE,TRUE
304,1    True,FALSE,FALSE,FALSE,FALSE
304,2    True,TRUE,TRUE,FALSE,FALSE
304,3   False,FALSE,TRUE,TRUE,FALSE
304,4    True,FALSE,FALSE,FALSE,FALSE
304,5   False,TRUE,FALSE,FALSE,FALSE
304,6   False,TRUE,FALSE,FALSE,FALSE
304,7    True,TRUE,FALSE,TRUE,TRUE
304,8    True,FALSE,TRUE,FALSE,FALSE
304,9    True,TRUE,FALSE,FALSE,FALSE
305,0    True,TRUE,TRUE,TRUE,FALSE
305,1   False,TRUE,TRUE,FALSE,TRUE
305,2    True,TRUE,FALSE,FALSE,FALSE
305,3   False,FALSE,TRUE,TRUE,FALSE
305,4   False,TRUE,FALSE,TRUE,FALSE
305,5   False,FALSE,TRUE,FALSE,FALSE
305,6   False,TRUE,TRUE,TRUE,TRUE
305,7   False,TRUE,FALSE,FALSE,FALSE
305,8   False,TRUE,FALSE,FALSE,FALSE
305,9   False,FALSE,FALSE,TRUE,FALSE
306,0    True,TRUE,FALSE,TRUE,TRUE
306,1   False,TRUE,TRUE,FALSE,TRUE
306,2   False,FALSE,FALSE,FALSE,TRUE
306,3   False,TRUE,TRUE,FALSE,FALSE
306,4    True,FALSE,TRUE,FALSE,FALSE
306,5   False,TRUE,FALSE,FALSE,FALSE
306,6   False,FALSE,TRUE,TRUE,FALSE
306,7   False,TRUE,FALSE,TRUE,FALSE
306,8   False,FALSE,FALSE,FALSE,TRUE
306,9   False,FALSE,FALSE,FALSE,TRUE
307,0   False,TRUE,TRUE,FALSE,FALSE
307,1    True,TRUE,FALSE,TRUE,FALSE
307,2   False,TRUE,FALSE,FALSE,TRUE
307,3    True,TRUE,FALSE,FALSE,FALSE
307,4   False,FALSE,FALSE,TRUE,FALSE
307,5    True,TRUE,FALSE,TRUE,TRUE
307,6   False,TRUE,FALSE,FALSE,FALSE
307,7    True,TRUE,FALSE,TRUE,TRUE
307,8   False,TRUE,FALSE,TRUE,TRUE
307,9   False,TRUE,FALSE,FALSE,FALSE
308,0   False,FALSE,TRUE,TRUE,FALSE
308,1    True,TRUE,FALSE,FALSE,FALSE
308,2   False,TRUE,TRUE,FALSE,TRUE
308,3    True,FALSE,FALSE,TRUE,FALSE
308,4   False,TRUE,TRUE,FALSE,FALSE
308,5   False,FALSE,FALSE,TRUE,TRUE
308,6    True,TRUE,TRUE,TRUE,FALSE
308,7   False,TRUE,TRUE,FALSE,TRUE
308,8    True,FALSE,FALSE,FALSE,FALSE
308,9   False,TRUE,TRUE,FALSE,FALSE
309,0    True,FALSE,FALSE,TRUE,TRUE
309,1   False,TRUE,FALSE,TRUE,TRUE
309,2   False,FALSE,FALSE,TRUE,TRUE
309,3    True,FALSE,FALSE,TRUE,FALSE
309,4    True,TRUE,FALSE,FALSE,FALSE
309,5    True,FALSE,TRUE,FALSE,FALSE
309,6   False,TRUE,TRUE,FALSE,FALSE
309,7    True,FALSE,FALSE,FALSE,FALSE
309,8   False,FALSE,FALSE,TRUE,FALSE
309,9    True,TRUE,TRUE,FALSE,TRUE
310,0    True,FALSE,TRUE,TRUE,FALSE
310,1   False,TRUE,FALSE,TRUE,FALSE
310,2    True,TRUE,FALSE,TRUE,TRUE
310,3   False,TRUE,TRUE,TRUE,FALSE
310,4   False,TRUE,FALSE,TRUE,FALSE
310,5   False,FALSE,FALSE,TRUE,FALSE
310,6    True,TRUE,FALSE,FALSE,FALSE
310,7   False,FALSE,FALSE,TRUE,FALSE
310,8   False,FALSE,FALSE,TRUE,TRUE
310,9   False,FALSE,FALSE,FALSE,TRUE
311,0   False,FALSE,FALSE,TRUE,FALSE
311,1   False,TRUE,FALSE,TRUE,TRUE
311,2   False,TRUE,FALSE,TRUE,FALSE
311,3    True,TRUE,FALSE,TRUE,TRUE
311,4   False,TRUE,FALSE,FALSE,FALSE
311,5    True,FALSE,FALSE,TRUE,FALSE
311,6   False,TRUE,FALSE,FALSE,FALSE
311,7    True,TRUE,TRUE,TRUE,TRUE
311,8    True,FALSE,FALSE,FALSE,FALSE
311,9   False,FALSE,TRUE,FALSE,FALSE
312,0   False,TRUE,FALSE,TRUE,FALSE
312,1   False,TRUE,FALSE,FALSE,TRUE
312,2   False,FALSE,FALSE,TRUE,FALSE
312,3    True,FALSE,FALSE,FALSE,FALSE
312,4    True,FALSE,FALSE,FALSE,FALSE
312,5   False,TRUE,TRUE,FALSE,FALSE
312,6    True,TRUE,FALSE,FALSE,FALSE
312,7   False,FALSE,FALSE,TRUE,FALSE
312,8    True,FALSE,FALSE,FALSE,FALSE
312,9    True,FALSE,FALSE,FALSE,FALSE
313,0    True,FALSE,FALSE,FALSE,FALSE
313,1    True,FALSE,FALSE,FALSE,FALSE
313,2    True,FALSE,FALSE,FALSE,FALSE
313,3   False,FALSE,FALSE,TRUE,TRUE
313,4   False,TRUE,FALSE,TRUE,FALSE
313,5   False,TRUE,FALSE,FALSE,FALSE
313,6    True,FALSE,FALSE,FALSE,FALSE
313,7    True,FALSE,FALSE,TRUE,TRUE
313,8    True,FALSE,TRUE,FALSE,FALSE
313,9    True,FALSE,FALSE,FALSE,FALSE
314,0   False,TRUE,FALSE,TRUE,FALSE
314,1   False,FALSE,FALSE,TRUE,TRUE
314,2   False,TRUE,FALSE,FALSE,TRUE
314,3   False,FALSE,FALSE,FALSE,TRUE
314,4   False,FALSE,TRUE,TRUE,FALSE
314,5   False,TRUE,FALSE,FALSE,FALSE
314,6    True,TRUE,FALSE,TRUE,TRUE
314,7    True,TRUE,TRUE,TRUE,FALSE
314,8    True,FALSE,TRUE,TRUE,TRUE
314,9    True,FALSE,FALSE,TRUE,FALSE
315,0    True,TRUE,TRUE,FALSE,FALSE
315,1   False,FALSE,FALSE,TRUE,TRUE
315,2   False,TRUE,TRUE,FALSE,FALSE
315,3    True,FALSE,FALSE,FALSE,FALSE
315,4    True,FALSE,FALSE,FALSE,FALSE
315,5    True,FALSE,FALSE,FALSE,FALSE
315,6   False,FALSE,FALSE,FALSE,TRUE
315,7   False,FALSE,FALSE,TRUE,TRUE
315,8    True,TRUE,FALSE,TRUE,FALSE
315,9    True,FALSE,FALSE,FALSE,FALSE
316,0   False,FALSE,FALSE,FALSE,TRUE
316,1   False,TRUE,TRUE,TRUE,TRUE
316,2    True,TRUE,FALSE,FALSE,FALSE
316,3   False,TRUE,TRUE,FALSE,FALSE
316,4   False,TRUE,FALSE,FALSE,TRUE
316,5   False,FALSE,TRUE,TRUE,TRUE
316,6    True,FALSE,FALSE,FALSE,TRUE
316,7    True,TRUE,TRUE,FALSE,FALSE
316,8   False,FALSE,FALSE,TRUE,FALSE
316,9   False,FALSE,FALSE,TRUE,TRUE
317,0   False,FALSE,TRUE,TRUE,TRUE
317,1   False,FALSE,FALSE,TRUE,FALSE
317,2   False,FALSE,TRUE,TRUE,TRUE
317,3    True,TRUE,FALSE,TRUE,TRUE
317,4   False,FALSE,FALSE,TRUE,FALSE
317,5   False,TRUE,TRUE,FALSE,FALSE
317,6    True,FALSE,FALSE,FALSE,FALSE
317,7   False,TRUE,FALSE,FALSE,FALSE
317,8   False,FALSE,FALSE,TRUE,FALSE
317,9   False,TRUE,FALSE,FALSE,TRUE
318,0   False,FALSE,FALSE,FALSE,TRUE
318,1    True,FALSE,FALSE,TRUE,FALSE
318,2   False,TRUE,FALSE,FALSE,FALSE
318,3    True,FALSE,FALSE,FALSE,FALSE
318,4    True,TRUE,TRUE,FALSE,FALSE
318,5   False,TRUE,FALSE,FALSE,FALSE
318,6   False,FALSE,FALSE,TRUE,FALSE
318,7   False,TRUE,TRUE,TRUE,TRUE
318,8   False,TRUE,TRUE,TRUE,FALSE
318,9   False,FALSE,FALSE,TRUE,FALSE
319,0   False,FALSE,FALSE,FALSE,TRUE
319,1   False,FALSE,FALSE,TRUE,FALSE
319,2    True,TRUE,FALSE,FALSE,FALSE
319,3    True,FALSE,FALSE,FALSE,FALSE
319,4   False,TRUE,FALSE,FALSE,FALSE
319,5    True,FALSE,FALSE,FALSE,FALSE
319,6    True,FALSE,FALSE,FALSE,FALSE
319,7    True,FALSE,TRUE,TRUE,FALSE
319,8    True,FALSE,FALSE,TRUE,FALSE
319,9    True,FALSE,TRUE,FALSE,FALSE
320,0    True,FALSE,FALSE,FALSE,FALSE
320,1    True,FALSE,TRUE,TRUE,TRUE
320,2   False,TRUE,TRUE,FALSE,FALSE
320,3   False,TRUE,FALSE,TRUE,FALSE
320,4   False,FALSE,TRUE,TRUE,TRUE
320,5   False,FALSE,TRUE,FALSE,FALSE
320,6    True,FALSE,FALSE,TRUE,FALSE
320,7    True,FALSE,FALSE,FALSE,FALSE
320,8    True,FALSE,FALSE,FALSE,FALSE
320,9   False,TRUE,FALSE,TRUE,TRUE
321,0    True,FALSE,FALSE,FALSE,FALSE
321,1    True,FALSE,TRUE,FALSE,FALSE
321,2   False,FALSE,FALSE,TRUE,TRUE
321,3    True,FALSE,FALSE,TRUE,FALSE
321,4   False,TRUE,FALSE,TRUE,FALSE
321,5    True,FALSE,FALSE,FALSE,FALSE
321,6   False,FALSE,TRUE,FALSE,FALSE
321,7   False,TRUE,FALSE,TRUE,FALSE
321,8   False,TRUE,FALSE,TRUE,TRUE
321,9    True,TRUE,FALSE,FALSE,FALSE
322,0    True,FALSE,FALSE,FALSE,FALSE
322,1    True,FALSE,FALSE,FALSE,FALSE
322,2   False,TRUE,TRUE,TRUE,FALSE
322,3   False,TRUE,FALSE,TRUE,TRUE
322,4   False,TRUE,FALSE,FALSE,FALSE
322,5   False,FALSE,FALSE,TRUE,FALSE
322,6   False,FALSE,FALSE,FALSE,TRUE
322,7   False,FALSE,FALSE,TRUE,FALSE
322,8    True,FALSE,FALSE,FALSE,FALSE
322,9    True,FALSE,FALSE,FALSE,FALSE
323,0    True,TRUE,FALSE,FALSE,FALSE
323,1    True,FALSE,FALSE,TRUE,FALSE
323,2   False,FALSE,FALSE,TRUE,TRUE
323,3   False,FALSE,FALSE,TRUE,FALSE
323,4    True,FALSE,FALSE,TRUE,FALSE
323,5    True,TRUE,FALSE,FALSE,TRUE
323,6    True,TRUE,TRUE,TRUE,FALSE
323,7    True,FALSE,FALSE,FALSE,FALSE
323,8   False,FALSE,TRUE,FALSE,FALSE
323,9    True,FALSE,FALSE,FALSE,FALSE
324,0   False,TRUE,FALSE,TRUE,FALSE
324,1    True,FALSE,TRUE,TRUE,FALSE
324,2    True,TRUE,FALSE,FALSE,FALSE
324,3   False,TRUE,FALSE,FALSE,FALSE
324,4    True,TRUE,TRUE,TRUE,TRUE
324,5   False,TRUE,FALSE,TRUE,TRUE
324,6    True,FALSE,FALSE,FALSE,FALSE
324,7   False,FALSE,TRUE,TRUE,FALSE
324,8    True,FALSE,TRUE,FALSE,FALSE
324,9   False,FALSE,TRUE,FALSE,FALSE
325,0   False,TRUE,FALSE,TRUE,FALSE
325,1   False,TRUE,FALSE,FALSE,FALSE
325,2   False,FALSE,FALSE,TRUE,TRUE
325,3   False,TRUE,TRUE,FALSE,TRUE
325,4    True,FALSE,FALSE,FALSE,FALSE
325,5   False,FALSE,FALSE,TRUE,FALSE
325,6   False,FALSE,FALSE,FALSE,TRUE
325,7   False,TRUE,TRUE,TRUE,FALSE
325,8   False,TRUE,TRUE,TRUE,FALSE
325,9    True,FALSE,FALSE,FALSE,FALSE
326,0   False,FALSE,FALSE,TRUE,FALSE
326,1   False,TRUE,FALSE,TRUE,TRUE
326,2   False,TRUE,FALSE,TRUE,TRUE
326,3    True,FALSE,FALSE,FALSE,FALSE
326,4    True,FALSE,FALSE,TRUE,FALSE
326,5    True,FALSE,FALSE,FALSE,FALSE
326,6   False,FALSE,FALSE,FALSE,TRUE
326,7    True,TRUE,FALSE,FALSE,FALSE
326,8    True,FALSE,FALSE,FALSE,FALSE
326,9    True,FALSE,TRUE,TRUE,TRUE
327,0    True,FALSE,FALSE,FALSE,FALSE
327,1    True,FALSE,FALSE,FALSE,FALSE
327,2   False,TRUE,FALSE,FALSE,FALSE
327,3    True,FALSE,FALSE,TRUE,TRUE
327,4   False,TRUE,TRUE,FALSE,FALSE
327,5    True,FALSE,FALSE,FALSE,FALSE
327,6    True,FALSE,FALSE,FALSE,FALSE
327,7    True,TRUE,FALSE,FALSE,FALSE
327,8   False,TRUE,TRUE,FALSE,FALSE
327,9   False,FALSE,FALSE,TRUE,TRUE
328,0    True,FALSE,FALSE,TRUE,FALSE
328,1    True,TRUE,TRUE,TRUE,FALSE
328,2   False,TRUE,FALSE,FALSE,FALSE
328,3   False,TRUE,FALSE,FALSE,FALSE
328,4    True,FALSE,FALSE,FALSE,FALSE
328,5   False,TRUE,FALSE,TRUE,TRUE
328,6    True,TRUE,TRUE,FALSE,TRUE
328,7    True,FALSE,FALSE,FALSE,FALSE
328,8   False,TRUE,TRUE,FALSE,FALSE
328,9   False,TRUE,FALSE,FALSE,FALSE
329,0   False,TRUE,TRUE,TRUE,TRUE
329,1   False,FALSE,FALSE,TRUE,FALSE
329,2    True,TRUE,TRUE,FALSE,FALSE
329,3    True,FALSE,FALSE,FALSE,FALSE
329,4    True,FALSE,FALSE,TRUE,FALSE
329,5    True,TRUE,FALSE,TRUE,TRUE
329,6    True,FALSE,FALSE,FALSE,FALSE
329,7    True,TRUE,FALSE,FALSE,FALSE
329,8    True,TRUE,FALSE,TRUE,TRUE
329,9   False,FALSE,FALSE,TRUE,FALSE
330,0   False,FALSE,FALSE,FALSE,TRUE
330,1    True,FALSE,FALSE,FALSE,TRUE
330,2   False,TRUE,FALSE,FALSE,FALSE
330,3   False,TRUE,FALSE,FALSE,FALSE
330,4    True,TRUE,FALSE,FALSE,TRUE
330,5   False,TRUE,TRUE,FALSE,FALSE
330,6   False,FALSE,FALSE,TRUE,FALSE
330,7    True,FALSE,FALSE,FALSE,FALSE
330,8   False,FALSE,FALSE,TRUE,FALSE
330,9   False,FALSE,FALSE,TRUE,TRUE
331,0    True,FALSE,FALSE,FALSE,FALSE
331,1    True,FALSE,FALSE,TRUE,FALSE
331,2   False,FALSE,FALSE,FALSE,TRUE
331,3    True,FALSE,FALSE,FALSE,FALSE
331,4    True,TRUE,FALSE,TRUE,TRUE
331,5    True,TRUE,FALSE,TRUE,FALSE
331,6   False,TRUE,FALSE,TRUE,TRUE
331,7   False,TRUE,TRUE,FALSE,TRUE
331,8   False,FALSE,FALSE,FALSE,TRUE
331,9    True,FALSE,FALSE,FALSE,FALSE
332,0    True,FALSE,FALSE,FALSE,FALSE
332,1    True,TRUE,TRUE,FALSE,FALSE
332,2   False,TRUE,FALSE,TRUE,TRUE
332,3    True,FALSE,FALSE,FALSE,FALSE
332,4    True,TRUE,TRUE,FALSE,FALSE
332,5    True,TRUE,FALSE,FALSE,FALSE
332,6   False,TRUE,TRUE,FALSE,FALSE
332,7    True,FALSE,FALSE,FALSE,FALSE
332,8    True,TRUE,TRUE,FALSE,FALSE
332,9    True,TRUE,TRUE,TRUE,TRUE
333,0    True,TRUE,FALSE,FALSE,FALSE
333,1    True,FALSE,FALSE,FALSE,FALSE
333,2    True,FALSE,FALSE,FALSE,FALSE
333,3    True,FALSE,FALSE,FALSE,FALSE
333,4    True,TRUE,FALSE,FALSE,FALSE
333,5    True,TRUE,TRUE,TRUE,TRUE
333,6   False,FALSE,FALSE,FALSE,TRUE
333,7    True,TRUE,FALSE,TRUE,TRUE
